 ,Label,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
8635,latex-blur-watershed.dm3,5041.823,255.000,1693.842,2603.489,1693.842,2603.489,260.322,83.793,76.611,179.668,0.935,1.094,0.914,0.957
8636,latex-blur-watershed.dm3,3124.780,255.000,1924.259,2600.118,1924.259,2600.118,203.091,65.330,60.899,140.439,0.952,1.073,0.932,0.949
8637,latex-blur-watershed.dm3,4092.887,255.000,2205.204,2604.602,2205.204,2604.602,234.803,74.228,70.206,170.659,0.933,1.057,0.946,0.951
8638,latex-blur-watershed.dm3,4044.961,255.000,2803.494,2613.912,2803.494,2613.912,244.622,75.907,67.849,67.148,0.849,1.119,0.894,0.921
8639,latex-blur-watershed.dm3,4112.058,255.000,2626.566,2613.554,2626.566,2613.554,234.803,74.193,70.568,13.824,0.937,1.051,0.951,0.952
8640,latex-blur-watershed.dm3,5281.454,255.000,351.576,2622.944,351.576,2622.944,270.892,89.716,74.954,177.888,0.904,1.197,0.835,0.952
8641,latex-blur-watershed.dm3,6661.725,255.000,3029.610,2632.645,3029.610,2632.645,360.585,119.709,70.855,29.958,0.644,1.690,0.592,0.844
8642,latex-blur-watershed.dm3,3872.427,255.000,172.066,2620.618,172.066,2620.618,236.616,76.872,64.139,160.232,0.869,1.199,0.834,0.935
8643,latex-blur-watershed.dm3,4562.563,255.000,1064.172,2625.792,1064.172,2625.792,250.503,80.808,71.889,27.161,0.914,1.124,0.890,0.947
8644,latex-blur-watershed.dm3,3680.723,255.000,526.062,2624.836,526.062,2624.836,221.667,72.392,64.737,150.134,0.941,1.118,0.894,0.953
8645,latex-blur-watershed.dm3,4409.199,255.000,699.238,2624.055,699.238,2624.055,250.814,87.345,64.274,152.664,0.881,1.359,0.736,0.953
8646,latex-blur-watershed.dm3,4246.251,255.000,1248.069,2627.899,1248.069,2627.899,247.187,83.106,65.055,143.090,0.873,1.277,0.783,0.942
8647,latex-blur-watershed.dm3,3728.649,255.000,873.967,2634.628,873.967,2634.628,224.232,75.455,62.917,157.249,0.932,1.199,0.834,0.950
8648,latex-blur-watershed.dm3,4869.290,255.000,2033.091,2640.736,2033.091,2640.736,258.508,84.617,73.268,130.988,0.916,1.155,0.866,0.948
8649,latex-blur-watershed.dm3,3536.945,255.000,2454.771,2635.782,2454.771,2635.782,215.475,70.138,64.208,167.170,0.957,1.092,0.915,0.956
8650,latex-blur-watershed.dm3,2981.002,255.000,1424.842,2637.010,1424.842,2637.010,198.713,62.796,60.442,143.897,0.949,1.039,0.963,0.947
8651,latex-blur-watershed.dm3,4246.251,255.000,2288.388,2649.166,2288.388,2649.166,237.679,76.917,70.290,71.722,0.945,1.094,0.914,0.963
8652,latex-blur-watershed.dm3,4926.801,255.000,1607.444,2657.723,1607.444,2657.723,255.943,82.356,76.169,144.599,0.945,1.081,0.925,0.957
8653,latex-blur-watershed.dm3,5060.994,255.000,1790.186,2660.173,1790.186,2660.173,262.887,84.688,76.090,150.632,0.920,1.113,0.898,0.950
8654,latex-blur-watershed.dm3,4409.199,255.000,2706.341,2662.540,2706.341,2662.540,247.938,81.225,69.116,78.336,0.901,1.175,0.851,0.947
8655,latex-blur-watershed.dm3,3882.012,255.000,2884.704,2659.865,2884.704,2659.865,232.989,78.399,63.046,139.989,0.899,1.244,0.804,0.945
8656,latex-blur-watershed.dm3,4275.006,255.000,2124.148,2668.342,2124.148,2668.342,240.995,77.471,70.260,177.041,0.925,1.103,0.907,0.950
8657,latex-blur-watershed.dm3,4898.045,255.000,241.340,2673.838,241.340,2673.838,265.763,88.068,70.813,142.908,0.871,1.244,0.804,0.945
8658,latex-blur-watershed.dm3,3450.678,255.000,2537.249,2670.429,2537.249,2670.429,219.103,74.393,59.059,54.300,0.903,1.260,0.794,0.947
8659,latex-blur-watershed.dm3,4600.904,255.000,77.439,2680.401,77.439,2680.401,251.565,80.521,72.752,39.913,0.914,1.107,0.904,0.949
8660,latex-blur-watershed.dm3,4246.251,255.000,433.038,2676.163,433.038,2676.163,244.622,85.025,63.587,149.749,0.892,1.337,0.748,0.948
8661,latex-blur-watershed.dm3,4198.324,255.000,1148.814,2675.884,1148.814,2675.884,234.803,78.006,68.526,142.625,0.957,1.138,0.878,0.958
8662,latex-blur-watershed.dm3,5176.016,255.000,964.565,2685.413,964.565,2685.413,266.514,86.478,76.208,159.546,0.916,1.135,0.881,0.953
8663,latex-blur-watershed.dm3,3958.694,255.000,605.710,2681.027,605.710,2681.027,231.487,78.526,64.188,157.795,0.928,1.223,0.817,0.959
8664,latex-blur-watershed.dm3,3901.183,255.000,788.571,2682.555,788.571,2682.555,229.673,78.721,63.098,141.462,0.929,1.248,0.802,0.959
8665,latex-blur-watershed.dm3,4485.881,255.000,1331.703,2687.837,1331.703,2687.837,249.000,79.236,72.084,164.089,0.909,1.099,0.910,0.945
8666,latex-blur-watershed.dm3,5626.522,255.000,1929.264,2690.680,1929.264,2690.680,283.276,101.868,70.326,163.946,0.881,1.449,0.690,0.954
8667,latex-blur-watershed.dm3,3402.752,255.000,2378.796,2694.257,2378.796,2694.257,215.475,68.679,63.083,99.414,0.921,1.089,0.919,0.943
8668,latex-blur-watershed.dm3,4159.984,255.000,1507.531,2700.946,1507.531,2700.946,240.995,75.920,69.766,45.665,0.900,1.088,0.919,0.938
8669,latex-blur-watershed.dm3,3824.501,255.000,1691.817,2704.108,1691.817,2704.108,226.797,70.187,69.379,131.754,0.934,1.012,0.988,0.945
8670,latex-blur-watershed.dm3,3556.115,255.000,2207.335,2708.929,2207.335,2708.929,217.289,68.956,65.662,51.652,0.946,1.050,0.952,0.954
8671,latex-blur-watershed.dm3,3949.109,255.000,2792.802,2710.766,2792.802,2710.766,240.243,72.470,69.383,26.855,0.860,1.044,0.957,0.929
8672,latex-blur-watershed.dm3,4351.688,255.000,2632.364,2715.390,2632.364,2715.390,243.559,75.630,73.261,31.350,0.922,1.032,0.969,0.948
8673,latex-blur-watershed.dm3,4668.000,255.000,328.707,2719.448,328.707,2719.448,257.006,84.331,70.478,130.419,0.888,1.197,0.836,0.949
8674,latex-blur-watershed.dm3,4639.244,255.000,1052.186,2723.405,1052.186,2723.405,252.316,77.768,75.955,107.985,0.916,1.024,0.977,0.946
8675,latex-blur-watershed.dm3,2415.474,255.000,3051.354,2703.127,3051.354,2703.127,211.408,72.465,42.441,173.277,0.679,1.707,0.586,0.880
8676,latex-blur-watershed.dm3,3287.729,255.000,2951.530,2714.231,2951.530,2714.231,211.097,71.320,58.694,134.430,0.927,1.215,0.823,0.950
8677,latex-blur-watershed.dm3,4706.341,255.000,695.216,2735.398,695.216,2735.398,257.006,82.942,72.247,109.600,0.895,1.148,0.871,0.944
8678,latex-blur-watershed.dm3,3575.285,255.000,2473.916,2724.617,2473.916,2724.617,223.481,75.881,59.991,34.827,0.900,1.265,0.791,0.948
8679,latex-blur-watershed.dm3,3364.411,255.000,513.852,2728.771,513.852,2728.771,212.911,66.848,64.081,125.478,0.933,1.043,0.959,0.949
8680,latex-blur-watershed.dm3,4648.830,255.000,1239.303,2734.939,1239.303,2734.939,249.751,82.061,72.130,156.969,0.937,1.138,0.879,0.955
8681,latex-blur-watershed.dm3,4850.119,255.000,1428.259,2733.866,1428.259,2733.866,262.135,88.810,69.535,170.134,0.887,1.277,0.783,0.945
8682,latex-blur-watershed.dm3,3527.359,255.000,159.924,2730.950,159.924,2730.950,214.724,71.192,63.085,163.603,0.961,1.129,0.886,0.962
8683,latex-blur-watershed.dm3,4370.858,255.000,1862.828,2739.648,1862.828,2739.648,243.559,78.499,70.894,78.355,0.926,1.107,0.903,0.956
8684,latex-blur-watershed.dm3,3546.530,255.000,2036.967,2734.772,2036.967,2734.772,219.854,70.676,63.892,178.593,0.922,1.106,0.904,0.944
8685,latex-blur-watershed.dm3,3651.967,255.000,871.158,2736.535,871.158,2736.535,222.730,77.809,59.759,165.953,0.925,1.302,0.768,0.963
8686,latex-blur-watershed.dm3,3441.092,255.000,2728.529,2744.690,2728.529,2744.690,217.289,69.054,63.448,22.294,0.916,1.088,0.919,0.941
8687,latex-blur-watershed.dm3,4303.762,255.000,2297.980,2751.927,2297.980,2751.927,241.746,77.273,70.914,156.312,0.925,1.090,0.918,0.947
8688,latex-blur-watershed.dm3,3335.655,255.000,1590.508,2754.613,1590.508,2754.613,212.159,70.020,60.655,173.987,0.931,1.154,0.866,0.957
8689,latex-blur-watershed.dm3,3834.086,255.000,2876.083,2774.542,2876.083,2774.542,241.306,82.596,59.104,87.060,0.827,1.397,0.716,0.945
8690,latex-blur-watershed.dm3,4993.897,255.000,430.727,2776.628,430.727,2776.628,266.514,89.361,71.155,155.182,0.884,1.256,0.796,0.947
8691,latex-blur-watershed.dm3,4217.495,255.000,1146.892,2772.644,1146.892,2772.644,239.492,78.095,68.761,162.933,0.924,1.136,0.880,0.961
8692,latex-blur-watershed.dm3,3939.524,255.000,1764.189,2771.624,1764.189,2771.624,231.175,75.704,66.257,33.760,0.926,1.143,0.875,0.945
8693,latex-blur-watershed.dm3,3460.263,255.000,2131.828,2767.365,2131.828,2767.365,214.724,69.682,63.226,0.099,0.943,1.102,0.907,0.956
8694,latex-blur-watershed.dm3,3766.990,255.000,2551.651,2773.059,2551.651,2773.059,227.548,72.312,66.328,132.798,0.914,1.090,0.917,0.937
8695,latex-blur-watershed.dm3,5377.306,255.000,72.734,2780.878,72.734,2780.878,277.084,86.315,79.321,175.312,0.880,1.088,0.919,0.944
8696,latex-blur-watershed.dm3,4869.290,255.000,242.402,2783.621,242.402,2783.621,258.508,82.239,75.388,113.427,0.916,1.091,0.917,0.949
8697,latex-blur-watershed.dm3,4207.910,255.000,784.194,2779.534,784.194,2779.534,238.430,74.788,71.638,176.153,0.930,1.044,0.958,0.952
8698,latex-blur-watershed.dm3,3891.598,255.000,2396.266,2784.936,2396.266,2784.936,231.175,76.636,64.656,90.993,0.915,1.185,0.844,0.945
8699,latex-blur-watershed.dm3,4485.881,255.000,1948.310,2793.260,1948.310,2793.260,252.316,80.406,71.034,24.101,0.885,1.132,0.883,0.949
8700,latex-blur-watershed.dm3,4677.585,255.000,955.516,2792.763,955.516,2792.763,249.751,81.393,73.172,137.432,0.942,1.112,0.899,0.955
8701,latex-blur-watershed.dm3,4092.887,255.000,1314.419,2792.501,1314.419,2792.501,234.051,77.521,67.223,154.861,0.939,1.153,0.867,0.957
8702,latex-blur-watershed.dm3,6153.708,255.000,1507.303,2801.123,1507.303,2801.123,302.163,95.908,81.694,177.678,0.847,1.174,0.852,0.952
8703,latex-blur-watershed.dm3,4179.154,255.000,2810.820,2805.132,2810.820,2805.132,262.447,86.004,61.870,41.368,0.762,1.390,0.719,0.927
8704,latex-blur-watershed.dm3,4294.177,255.000,1671.674,2803.511,1671.674,2803.511,241.746,77.631,70.429,169.568,0.923,1.102,0.907,0.944
8705,latex-blur-watershed.dm3,3479.433,255.000,2950.509,2804.810,2950.509,2804.810,258.819,79.374,55.814,37.689,0.653,1.422,0.703,0.813
8706,latex-blur-watershed.dm3,4859.704,255.000,3116.570,2831.158,3116.570,2831.158,318.926,119.900,51.606,74.968,0.600,2.323,0.430,0.811
8707,latex-blur-watershed.dm3,4294.177,255.000,1055.757,2820.041,1055.757,2820.041,240.683,76.907,71.092,100.815,0.932,1.082,0.924,0.947
8708,latex-blur-watershed.dm3,4217.495,255.000,2214.759,2815.404,2214.759,2815.404,239.181,75.570,71.059,139.102,0.926,1.063,0.940,0.950
8709,latex-blur-watershed.dm3,3220.632,255.000,2635.682,2814.734,2635.682,2814.734,211.848,68.549,59.821,132.658,0.902,1.146,0.873,0.941
8710,latex-blur-watershed.dm3,4591.318,255.000,510.695,2825.533,510.695,2825.533,254.130,85.095,68.698,139.735,0.893,1.239,0.807,0.942
8711,latex-blur-watershed.dm3,4332.518,255.000,1860.662,2828.148,1860.662,2828.148,246.875,75.646,72.923,2.972,0.893,1.037,0.964,0.932
8712,latex-blur-watershed.dm3,4648.830,255.000,337.448,2829.415,337.448,2829.415,253.379,85.839,68.956,145.119,0.910,1.245,0.803,0.951
8713,latex-blur-watershed.dm3,4955.557,255.000,1218.701,2833.789,1218.701,2833.789,269.390,88.969,70.919,135.042,0.858,1.255,0.797,0.946
8714,latex-blur-watershed.dm3,4610.489,255.000,2040.087,2838.765,2040.087,2838.765,253.379,80.751,72.696,128.120,0.902,1.111,0.900,0.949
8715,latex-blur-watershed.dm3,4514.637,255.000,2479.018,2840.757,2479.018,2840.757,252.627,78.602,73.131,31.296,0.889,1.075,0.930,0.940
8716,latex-blur-watershed.dm3,3584.871,255.000,157.714,2842.790,157.714,2842.790,220.605,75.143,60.743,99.193,0.926,1.237,0.808,0.947
8717,latex-blur-watershed.dm3,2089.577,255.000,2897.544,2838.237,2897.544,2838.237,189.205,60.469,43.998,101.939,0.734,1.374,0.728,0.883
8718,latex-blur-watershed.dm3,3901.183,255.000,864.868,2841.592,864.868,2841.592,231.487,76.041,65.322,163.743,0.915,1.164,0.859,0.950
8719,latex-blur-watershed.dm3,5060.994,255.000,1417.909,2843.934,1417.909,2843.934,268.639,82.912,77.719,25.401,0.881,1.067,0.937,0.951
8720,latex-blur-watershed.dm3,5645.692,255.000,2310.323,2854.683,2310.323,2854.683,281.151,90.745,79.215,104.148,0.898,1.146,0.873,0.947
8721,latex-blur-watershed.dm3,4275.006,255.000,2733.581,2852.110,2733.581,2852.110,258.068,81.863,66.490,84.589,0.807,1.231,0.812,0.910
8722,latex-blur-watershed.dm3,3163.121,255.000,2557.943,2853.405,2557.943,2853.405,211.848,66.122,60.909,171.582,0.886,1.086,0.921,0.930
8723,latex-blur-watershed.dm3,4313.347,255.000,2996.151,2858.096,2996.151,2858.096,273.017,82.157,66.847,142.416,0.727,1.229,0.814,0.870
8724,latex-blur-watershed.dm3,2271.696,255.000,3059.704,2849.019,3059.704,2849.019,192.392,55.589,52.032,110.461,0.771,1.068,0.936,0.910
8725,latex-blur-watershed.dm3,2981.002,255.000,1591.419,2853.631,1591.419,2853.631,199.775,64.507,58.839,167.324,0.939,1.096,0.912,0.951
8726,latex-blur-watershed.dm3,4198.324,255.000,2127.320,2862.959,2127.320,2862.959,244.311,76.996,69.426,133.873,0.884,1.109,0.902,0.944
8727,latex-blur-watershed.dm3,3000.173,255.000,2408.604,2863.053,2408.604,2863.053,213.662,67.069,56.955,47.684,0.826,1.178,0.849,0.913
8728,latex-blur-watershed.dm3,3316.485,255.000,241.139,2876.488,241.139,2876.488,209.283,68.327,61.801,36.872,0.952,1.106,0.904,0.952
8729,latex-blur-watershed.dm3,4476.296,255.000,774.825,2881.597,774.825,2881.597,246.124,76.713,74.295,79.614,0.929,1.033,0.968,0.950
8730,latex-blur-watershed.dm3,5128.090,255.000,71.211,2884.364,71.211,2884.364,270.892,87.831,74.340,163.165,0.878,1.181,0.846,0.948
8731,latex-blur-watershed.dm3,4284.591,255.000,1768.290,2882.400,1768.290,2882.400,239.932,76.790,71.042,30.118,0.935,1.081,0.925,0.950
8732,latex-blur-watershed.dm3,4159.984,255.000,417.539,2882.248,417.539,2882.248,238.430,74.980,70.641,154.815,0.920,1.061,0.942,0.948
8733,latex-blur-watershed.dm3,3680.723,255.000,596.754,2882.973,596.754,2882.973,219.854,70.949,66.054,5.457,0.957,1.074,0.931,0.955
8734,latex-blur-watershed.dm3,2971.417,255.000,2822.284,2890.136,2822.284,2890.136,224.232,71.239,53.108,100.724,0.743,1.341,0.745,0.854
8735,latex-blur-watershed.dm3,3910.768,255.000,945.699,2896.847,945.699,2896.847,228.611,76.889,64.760,101.805,0.940,1.187,0.842,0.951
8736,latex-blur-watershed.dm3,4687.170,255.000,1950.635,2896.150,1950.635,2896.150,254.130,82.943,71.952,167.672,0.912,1.153,0.867,0.950
8737,latex-blur-watershed.dm3,3517.774,255.000,2653.639,2897.683,2653.639,2897.683,222.419,72.758,61.560,76.374,0.894,1.182,0.846,0.941
8738,latex-blur-watershed.dm3,3997.035,255.000,1150.283,2894.623,1150.283,2894.623,232.238,72.875,69.834,28.298,0.931,1.044,0.958,0.950
8739,latex-blur-watershed.dm3,3939.524,255.000,1333.287,2896.722,1333.287,2896.722,228.611,72.274,69.402,138.468,0.947,1.041,0.960,0.955
8740,latex-blur-watershed.dm3,10169.914,255.000,1676.458,2938.187,1676.458,2938.187,445.459,172.911,74.887,102.178,0.644,2.309,0.433,0.875
8741,latex-blur-watershed.dm3,5262.283,255.000,1504.828,2906.729,1504.828,2906.729,267.576,86.023,77.888,178.507,0.924,1.104,0.905,0.959
8742,latex-blur-watershed.dm3,3527.359,255.000,1246.283,2913.639,1246.283,2913.639,219.854,71.118,63.151,122.475,0.917,1.126,0.888,0.944
8743,latex-blur-watershed.dm3,4054.546,255.000,2217.062,2916.911,2217.062,2916.911,234.051,76.589,67.404,113.392,0.930,1.136,0.880,0.954
8744,latex-blur-watershed.dm3,3853.257,255.000,2486.281,2915.515,2486.281,2915.515,242.057,76.210,64.376,137.505,0.826,1.184,0.845,0.936
8745,latex-blur-watershed.dm3,4763.852,255.000,1043.206,2921.163,1043.206,2921.163,252.316,80.114,75.711,161.548,0.940,1.058,0.945,0.954
8746,latex-blur-watershed.dm3,4955.557,255.000,158.935,2930.412,158.935,2930.412,261.073,84.506,74.665,109.030,0.914,1.132,0.884,0.951
8747,latex-blur-watershed.dm3,3076.854,255.000,2937.086,2932.409,2937.086,2932.409,233.300,89.217,43.911,115.539,0.710,2.032,0.492,0.939
8748,latex-blur-watershed.dm3,3172.706,255.000,2751.834,2918.831,2751.834,2918.831,227.108,75.530,53.483,29.077,0.773,1.412,0.708,0.904
8749,latex-blur-watershed.dm3,3086.439,255.000,3074.770,2935.546,3074.770,2935.546,232.989,87.717,44.801,42.167,0.714,1.958,0.511,0.916
8750,latex-blur-watershed.dm3,4332.518,255.000,1860.518,2929.001,1860.518,2929.001,244.622,80.752,68.312,19.469,0.910,1.182,0.846,0.950
8751,latex-blur-watershed.dm3,4543.392,255.000,321.684,2933.525,321.684,2933.525,247.187,81.707,70.800,11.625,0.934,1.154,0.867,0.954
8752,latex-blur-watershed.dm3,3498.604,255.000,506.077,2929.567,506.077,2929.567,218.351,71.460,62.336,20.626,0.922,1.146,0.872,0.957
8753,latex-blur-watershed.dm3,2875.565,255.000,679.644,2937.836,679.644,2937.836,198.713,63.577,57.589,24.617,0.915,1.104,0.906,0.938
8754,latex-blur-watershed.dm3,4955.557,255.000,857.104,2942.173,857.104,2942.173,265.011,90.573,69.663,165.815,0.887,1.300,0.769,0.957
8755,latex-blur-watershed.dm3,5578.596,255.000,2308.345,2955.946,2308.345,2955.946,283.716,86.709,81.917,122.659,0.871,1.058,0.945,0.943
8756,latex-blur-watershed.dm3,3709.478,255.000,2566.700,2948.524,2566.700,2948.524,232.989,77.044,61.303,140.278,0.859,1.257,0.796,0.935
8757,latex-blur-watershed.dm3,2664.690,255.000,1415.262,2943.505,1415.262,2943.505,187.391,62.604,54.194,139.226,0.954,1.155,0.866,0.954
8758,latex-blur-watershed.dm3,4505.051,255.000,2038.031,2954.546,2038.031,2954.546,245.373,78.176,73.373,64.358,0.940,1.065,0.939,0.954
8759,latex-blur-watershed.dm3,3287.729,255.000,2136.226,2954.293,2136.226,2954.293,213.662,66.354,63.087,88.139,0.905,1.052,0.951,0.935
8760,latex-blur-watershed.dm3,4303.762,255.000,2398.673,2959.552,2398.673,2959.552,249.751,75.859,72.236,57.100,0.867,1.050,0.952,0.922
8761,latex-blur-watershed.dm3,4188.739,255.000,64.481,2978.327,64.481,2978.327,241.746,78.164,68.232,60.851,0.901,1.146,0.873,0.946
8762,latex-blur-watershed.dm3,4150.398,255.000,416.641,2977.204,416.641,2977.204,234.051,74.352,71.074,132.936,0.952,1.046,0.956,0.959
8763,latex-blur-watershed.dm3,4984.312,255.000,765.796,2985.044,765.796,2985.044,262.887,82.266,77.142,94.743,0.906,1.066,0.938,0.944
8764,latex-blur-watershed.dm3,4342.103,255.000,1586.645,2976.633,1586.645,2976.633,242.808,80.375,68.785,153.271,0.926,1.168,0.856,0.957
8765,latex-blur-watershed.dm3,2770.127,255.000,1773.756,2972.712,1773.756,2972.712,192.521,62.234,56.674,158.974,0.939,1.098,0.911,0.944
8766,latex-blur-watershed.dm3,4361.273,255.000,580.820,2980.213,580.820,2980.213,243.871,77.243,71.889,153.612,0.922,1.074,0.931,0.956
8767,latex-blur-watershed.dm3,3862.842,255.000,1943.477,2988.827,1943.477,2988.827,230.113,75.141,65.454,73.107,0.917,1.148,0.871,0.942
8768,latex-blur-watershed.dm3,5942.834,255.000,942.527,2996.913,942.527,2996.913,288.406,90.466,83.641,100.542,0.898,1.082,0.925,0.948
8769,latex-blur-watershed.dm3,3977.865,255.000,241.507,2989.240,241.507,2989.240,231.487,77.394,65.442,7.820,0.933,1.183,0.846,0.958
8770,latex-blur-watershed.dm3,3757.405,255.000,1103.874,2992.000,1103.874,2992.000,225.295,71.368,67.034,2.133,0.930,1.065,0.939,0.951
8771,latex-blur-watershed.dm3,4380.444,255.000,1308.345,2995.949,1308.345,2995.949,245.373,79.629,70.042,170.946,0.914,1.137,0.880,0.950
8772,latex-blur-watershed.dm3,3719.064,255.000,2668.672,2996.545,2668.672,2996.545,232.238,73.114,64.765,142.528,0.867,1.129,0.886,0.929
8773,latex-blur-watershed.dm3,5156.846,255.000,1200.557,3006.308,1200.557,3006.308,266.514,85.403,76.881,15.822,0.912,1.111,0.900,0.951
8774,latex-blur-watershed.dm3,4639.244,255.000,1483.534,3010.623,1483.534,3010.623,252.316,81.258,72.693,8.932,0.916,1.118,0.895,0.946
8775,latex-blur-watershed.dm3,2463.400,255.000,2790.008,3001.680,2790.008,3001.680,221.667,70.248,44.649,178.894,0.630,1.573,0.636,0.806
8776,latex-blur-watershed.dm3,4198.324,255.000,2209.505,3016.571,2209.505,3016.571,253.379,82.786,64.570,172.514,0.822,1.282,0.780,0.932
8777,latex-blur-watershed.dm3,2894.735,255.000,2579.573,3020.312,2579.573,3020.312,204.905,67.168,54.873,100.400,0.866,1.224,0.817,0.929
8778,latex-blur-watershed.dm3,4696.756,255.000,2473.394,3027.951,2473.394,3027.951,263.198,81.440,73.430,39.699,0.852,1.109,0.902,0.930
8779,latex-blur-watershed.dm3,4945.971,255.000,494.868,3033.048,494.868,3033.048,261.384,86.562,72.750,145.035,0.910,1.190,0.840,0.951
8780,latex-blur-watershed.dm3,3690.308,255.000,149.923,3033.561,149.923,3033.561,223.481,71.052,66.130,44.205,0.929,1.074,0.931,0.951
8781,latex-blur-watershed.dm3,3795.745,255.000,323.055,3031.594,323.055,3031.594,229.673,73.488,65.765,147.874,0.904,1.117,0.895,0.944
8782,latex-blur-watershed.dm3,4735.097,255.000,1395.068,3036.581,1395.068,3036.581,263.949,84.138,71.655,119.666,0.854,1.174,0.852,0.936
8783,latex-blur-watershed.dm3,4830.949,255.000,1857.170,3035.941,1857.170,3035.941,260.322,83.516,73.650,161.002,0.896,1.134,0.882,0.946
8784,latex-blur-watershed.dm3,4447.540,255.000,2361.521,3037.570,2361.521,3037.570,251.876,80.930,69.972,63.450,0.881,1.157,0.865,0.946
8785,latex-blur-watershed.dm3,3824.501,255.000,657.295,3038.879,657.295,3038.879,238.430,74.804,65.097,146.537,0.845,1.149,0.870,0.928
8786,latex-blur-watershed.dm3,5396.476,255.000,2116.622,3046.720,2116.622,3046.720,281.463,92.317,74.428,7.766,0.856,1.240,0.806,0.936
8787,latex-blur-watershed.dm3,4437.955,255.000,851.524,3053.341,851.524,3053.341,244.622,77.700,72.723,136.563,0.932,1.068,0.936,0.957
8788,latex-blur-watershed.dm3,3096.025,255.000,2286.894,3045.347,2286.894,3045.347,210.657,71.659,55.010,179.076,0.877,1.303,0.768,0.957
8789,latex-blur-watershed.dm3,5559.425,255.000,1035.105,3062.440,1035.105,3062.440,273.768,86.403,81.924,160.623,0.932,1.055,0.948,0.962
8790,latex-blur-watershed.dm3,4418.784,255.000,2020.214,3059.395,2020.214,3059.395,258.197,90.435,62.213,33.986,0.833,1.454,0.688,0.927
8791,latex-blur-watershed.dm3,3795.745,255.000,1758.161,3063.054,1758.161,3063.054,228.611,73.268,65.962,97.838,0.913,1.111,0.900,0.942
8792,latex-blur-watershed.dm3,3249.388,255.000,1940.228,3072.086,1940.228,3072.086,220.165,67.572,61.227,157.073,0.842,1.104,0.906,0.935
8793,latex-blur-watershed.dm3,5434.817,255.000,1563.384,3083.329,1563.384,3083.329,281.463,94.425,73.284,54.605,0.862,1.288,0.776,0.945
8794,latex-blur-watershed.dm3,4620.074,255.000,736.206,3081.708,736.206,3081.708,261.073,90.184,65.227,139.511,0.852,1.383,0.723,0.934
8795,latex-blur-watershed.dm3,3757.405,255.000,1672.037,3080.196,1672.037,3080.196,224.983,70.427,67.929,66.599,0.933,1.037,0.965,0.947
8796,latex-blur-watershed.dm3,4744.682,255.000,406.780,3082.775,406.780,3082.775,256.255,83.977,71.938,147.721,0.908,1.167,0.857,0.959
8797,latex-blur-watershed.dm3,3747.819,255.000,1144.914,3083.414,1144.914,3083.414,233.300,74.815,63.783,93.870,0.865,1.173,0.853,0.937
8798,latex-blur-watershed.dm3,3623.212,255.000,934.607,3086.556,934.607,3086.556,224.232,70.564,65.377,162.657,0.906,1.079,0.926,0.946
8799,latex-blur-watershed.dm3,4112.058,255.000,239.161,3088.347,239.161,3088.347,235.554,75.880,68.999,51.423,0.931,1.100,0.909,0.948
8800,latex-blur-watershed.dm3,4629.659,255.000,572.872,3087.965,572.872,3087.965,256.255,77.520,76.040,149.397,0.886,1.019,0.981,0.949
8801,latex-blur-watershed.dm3,4198.324,255.000,73.329,3090.098,73.329,3090.098,240.995,75.732,70.584,12.161,0.908,1.073,0.932,0.946
8802,latex-blur-watershed.dm3,5731.959,255.000,1250.473,3099.360,1250.473,3099.360,284.339,90.088,81.011,89.079,0.891,1.112,0.899,0.950
8803,latex-blur-watershed.dm3,6412.509,255.000,1444.437,3114.004,1444.437,3114.004,303.355,95.085,85.867,131.202,0.876,1.107,0.903,0.944
8804,latex-blur-watershed.dm3,4888.460,255.000,2429.844,3105.409,2429.844,3105.409,275.142,86.089,72.299,56.041,0.811,1.191,0.840,0.940
8805,latex-blur-watershed.dm3,5549.840,255.000,2271.301,3117.359,2271.301,3117.359,283.899,91.397,77.314,67.674,0.865,1.182,0.846,0.961
8806,latex-blur-watershed.dm3,4840.534,255.000,1349.841,3111.268,1349.841,3111.268,266.074,89.053,69.208,6.623,0.859,1.287,0.777,0.950
8807,latex-blur-watershed.dm3,5300.624,255.000,2350.108,3119.254,2350.108,3119.254,283.147,88.040,76.658,12.566,0.831,1.148,0.871,0.953
8808,latex-blur-watershed.dm3,5453.988,255.000,3096.481,3117.794,3096.481,3117.794,297.785,102.038,68.055,13.390,0.773,1.499,0.667,0.930
8809,latex-blur-watershed.dm3,3939.524,255.000,2015.869,45.939,2015.869,45.939,237.679,76.331,65.713,166.828,0.876,1.162,0.861,0.943
8810,latex-blur-watershed.dm3,4725.511,255.000,2359.300,54.745,2359.300,54.745,261.073,87.010,69.150,60.805,0.871,1.258,0.795,0.943
8811,latex-blur-watershed.dm3,3786.160,255.000,1297.635,53.091,1297.635,53.091,231.487,74.818,64.433,122.565,0.888,1.161,0.861,0.946
8812,latex-blur-watershed.dm3,4275.006,255.000,2176.863,58.012,2176.863,58.012,240.995,77.075,70.621,34.486,0.925,1.091,0.916,0.951
8813,latex-blur-watershed.dm3,5894.908,255.000,944.046,63.241,944.046,63.241,284.027,89.970,83.424,138.034,0.918,1.078,0.927,0.956
8814,latex-blur-watershed.dm3,5195.187,255.000,1140.133,69.723,1140.133,69.723,284.027,89.590,73.833,40.342,0.809,1.213,0.824,0.905
